1678	1510	1423	1518	1593	1618	1782	1525	1784	461	13	1863	1646	-13.2512152	-8.688040612	0
1707	1623	1558	1731	1712	1772	1869	1787	1924	493	13	1987	1733	-10.36410055	-6.425531162	0
1678	1557	1474	1570	1583	1675	1705	1698	1741	474	13	1839	1602	-9.530364757	-8.025878986	0
1686	1602	1565	1728	1663	1779	1905	1849	1957	515	15	2068	1799	-14.36732186	-9.839419718	0
1699	1530	1438	1569	1573	1658	1811	1630	1790	488	13	1918	1642	-12.01716198	-8.963225031	0
1704	1621	1571	1750	1674	1821	1928	1836	1958	506	15	1991	1798	-13.86927181	-9.948197137	0
1733	1618	1547	1662	1606	1731	1827	1728	1835	517	13	1960	1717	-9.910069661	-6.626352453	0
1697	1474	1372	1493	1624	1748	1805	1602	1890	511	13	1936	1683	-11.92468608	-8.529734015	0
1700	1459	1380	1491	1617	1722	1796	1597	1828	521	13	1986	1686	-9.950882806	-8.59484184	0
1694	1615	1458	1622	1623	1745	1832	1751	1894	506	14	1994	1739	-16.01428406	-8.032264486	0
1681	1587	1506	1652	1603	1741	1812	1715	1860	478	14	1820	1565	-11.79403764	-8.695462925	0
1731	1547	1461	1549	1623	1816	1893	1602	1859	528	13	1905	1736	-10.52239127	-8.073327863	0
1670	1464	1391	1534	1564	1798	1949	1692	1966	545	13	2010	1683	-10.69029696	-7.390298008	0
1658	1568	1530	1673	1652	1799	1900	1837	1978	563	13	1975	1661	-11.19338656	-8.272071826	0
1686	1552	1518	1698	1730	1940	2047	1900	2123	586	14	2124	1869	-7.664456847	-10.61345751	0
1729	1651	1671	1834	1781	1977	2070	2034	2145	591	15	2170	1978	-12.75785405	-9.772141771	0
1675	1583	1544	1712	1674	1882	1986	1954	2075	596	14	2153	1849	-13.07732488	-9.481144996	0
1693	1580	1565	1717	1695	1812	1943	1887	1934	534	15	2033	1803	-11.68208564	-7.470881025	0
1699	1629	1605	1806	1746	1904	2023	1987	2066	563	13	2132	1865	-10.38413688	-7.997172941	0
1695	1544	1508	1650	1667	1827	1921	1756	2018	556	14	2026	1745	-12.52636644	-9.175529393	0
1789	1643.5	1618.5	1697	1795.5	1977.5	2121	1888.5	2192.5	609.5	15.5	2161	1896	-9.156999994	-6.398194331	0
1794.5	1586.5	1523.5	1623	1747	1912	2045.5	1794.5	2110.5	614.5	15	2124	1859	-10.22654426	-7.146080299	0
1825	1730	1663.5	1814	1822.5	2021	2154	2023	2240	633.5	13.5	2239	1974	-10.38027065	-7.881670991	0
1845	1644	1554	1679.5	1865	2048.5	2213.5	1913	2281.5	678	14.5	2317.5	1994	-11.80734543	-7.09643188	0
1773.5	1633	1535.5	1644	1755.5	1991.5	2144	1962.5	2192.5	617	14	2189	1898	-10.71870226	-9.089961512	0
1754	1639.5	1562	1658	1784	2006.5	2155	1915.5	2229.5	618	14	2210	1957.5	-15.64856149	-11.57263575	0
1767	1664.5	1646	1813.5	1848	2101.5	2318.5	2213	2413	637.5	14.5	2365	2048.5	-14.35218731	-7.34726232	0
1747	1652.5	1583.5	1726	1699.5	1943.5	2089	2033.5	2161.5	610	15	2108.5	1808.5	-11.61773965	-7.074523326	0
1708	1596	1596	1659	1766	2021	2201	2001	2234	631	14	2214	1865	-12.82948816	-11.8374545	0
1704	1494	1437	1554	1731	2021	2175	1952	2264	634	14	2359	2069	-13.22264225	-8.99525914	0
1694	1642	1644	1756	1731	2018	2212	2130	2338	645	14	2244	1929	-15.93835458	-11.38325525	0
1637	1567	1562	1749	1743	1976	2166	2169	2270	601	15	2244	1862	-14.52565978	-11.52896031	0
1686	1576	1555	1762	1765	1941	2124	1988	2210	578	13	2209	1930	-9.911206515	-6.598739062	0
1667	1556	1546	1751	1806	2055	2134	2042	2230	594	13	2223	1924	-12.87490443	-9.38230883	0
1700	1589	1570.5	1726	1779	1883	2034.5	1917	2047.5	514	16	2102	1777	-11.9994843	-8.581939719	0
1600	1530	1518	1707	1639	1837.5	1977	1936.5	2036	560	15	2038.5	1706.5	-16.09522539	-7.003297987	0
1742	1507	1424	1563	1724	1791.5	1955	1698	2038.5	558	14	2056	1741	-15.47182125	-10.64759144	0
1671	1566	1513	1665	1658	1895.5	2003.5	1898	2070.5	535	12	1982	1647	-12.45680004	-8.31661196	0
1693.5	1639	1651	1868	1844	2150	2296	2333	2432	613	13	2320	2004	-14.71386657	-10.92205101	0
1671	1562	1550	1578	1690	2028	2197	2073	2297	628	17	2100	1822	-12.04564102	-6.123624927	0
1774	1660	1591	1762	1811	2063	2183	1931	2247	546	13	2194	1934	-15.64019651	-9.18687251	0
1755	1535	1535	1597	1690	1864	1978	1737	2042	549	15	2041	1803	-11.94402324	-11.00171739	0
1764	1689	1598	1803	1721	1926	2025	1950	2101	561	13	2071	1752	-12.15538898	-8.968858479	0
1721	1599	1538	1719	1831	1908	2005	1835	2113	551	13	2165	1904	-12.31285402	-8.012701973	0
1701	1624	1606	1674	1666	2025	2198	2019	2219	561	13	2106	1778	-17.29388378	-12.77288993	0
1723	1679	1657	1789	1772	2064	2182	2209	2346	631	14	2241	1963	-12.31640038	-9.830122346	0
1707	1610	1632	1775	1828	2164	2276	2144	2380	679	15	2399	2192	-8.233496448	-2.554688324	0
1702	1669	1692	1994	2010	2393	2578	2535	2725	715	15	2776	2487	-16.31599629	-12.46081037	0
1710	1689	1702	1909	1994	2343	2615	2496	2724	717	15	2783	2440	-15.76802884	-13.47423003	0
1735	1545	1439	1603	1692	1850	2007	1718	2063	586	13	2085	1810	-13.0011627	-10.37234005	0
2103	2116	2371	2935	3077	3303	3544	3382	3716	1025	18	4146	3807	-29.09771991	-22.28112911	1
2175	2127	2239	2588	2664	2935	3194	2922	3324	978	17	3580	3152	-26.68130317	-18.56658121	1
2046	2096	2192	2522	2663	2982	3235	3091	3434	964	17	3557	3145	-21.16903599	-16.03663471	1
2056	1924	2026	2390	2598	2802	2999	2772	3129	1040	17	3389	3076	-27.84384126	-20.08866687	1
1878	1924	2073	2424	2498	2924	3158	3051	3325	792	15	3611	3420	-30.5207427	-21.48641939	1
1943	1967	2147	2503	2595	3027	3330	3075	3512	878	15	3542	3306	-28.1749256	-21.01075962	1
1842	1819	1949.5	2265	2369	2672.5	2897.5	2755	2996	799	15	3222	2920	-27.66579041	-19.96787195	1
2102	2182	2380	2808	2720	3107	3339	3167	3428	887	17	3475	3191	-29.12926646	-20.49884068	1
1859	1810	1935	2268	2429	2770	3006	2875	3146	852	15	3139	2745	-25.52366381	-15.7268991	1
1986	1953	2077	2464	2592	2867	3182	2915	3341	994	18	3465	3187	-25.24134508	-18.15960593	1
2076	2070	2201	2546	2639	3022	3315	3033	3454	856	16	3447	3082	-26.03480833	-15.74612564	1
1891	1959	2051	2490	2608	2784	3031	2902	3197	916	15	3567	3319	-24.97213332	-17.10868968	1
2056	2170	2318	2633	2676	3058	3330	3105	3457	931	16	3536	3234	-26.13429256	-21.29904234	1
1987	1972	2178	2626	2712	2912	3122	3029	3266	878	18	3694	3473	-27.27057821	-20.36925932	1
1974	2058	2212	2442	2496	2890	3120	3004	3246	814	19	3104	2544	-25.48696066	-16.05891751	1
2007	2035	2067	2230	2360	2891	3215	3042	3376	885	19	3081	2705	-22.61481148	-17.23748666	1
2147	2176	2231	2500	2551	3000	3331	3120	3491	845	17	3176	2716	-26.71880024	-17.39228673	1
1970	1977	2147	2413	2507	2889	3126	2872	3214	788	15	3162	2738	-27.12093989	-15.28134624	1
1986	1970	2171	2486	2569	3010	3270	3049	3400	865	15	3332	2823	-25.93055207	-21.20212193	1
2142	2015	2188	2632	2742	3052	3317	3137	3467	1032	17	3595	3186	-26.8944279	-19.45499108	1
2064.5	2076.5	2249.5	2600.5	2693	3026.5	3297	3109.5	3446.5	892	16	3631	3319.5	-28.20859931	-17.12274571	1
2061	2007	2103.5	2396	2450	2876	3208	3034	3320.5	879	15.5	3289.5	2887.5	-25.87929132	-14.32732919	1
1912	1871	1980	2251	2372.5	2728	2969	2738.5	3150	775.5	15.5	3204.5	2840.5	-24.077677	-17.40816843	1
1952	1929.5	2065.5	2429	2520.5	2885.5	3150.5	2901	3305.5	803	14.5	3443.5	3142.5	-25.01169085	-21.37588194	1
1995.5	1823.5	1914.5	2101	2049.5	2686	2979.5	2851.5	3174	840	16	2855.5	2313	-18.85258703	-13.02888821	1
1927	2116	2203	2463	2601	3066	3424	3258	3625	849	14	3463	3074	-24.57316533	-14.46168284	1
1895.5	2155	2259	2460	2618	3191	3511	3272	3727	839.5	15	3393	3099	-23.37348564	-15.77928707	1
1946	1993	2070	2226	2366	2888	3235	2949	3396	784.5	15	3094	2675	-25.3493698	-16.41661256	1
1859	2080	2181	2470	2669	3095	3414	3080	3617	828	16	3515	3130	-23.60475	-13.89344421	1
2001	2064	2202	2447	2523	2998	3292	3070	3487	840.5	15	3377	3118	-28.50315202	-13.56563284	1
2104	2164	2284	2565	2658	3090	3413	3107	3571	936	17	3466	2964	-29.52508536	-16.96443786	1
2076	2056	2170	2460	2505	2937	3235	3002	3409	916	17	3271	2709	-25.84377615	-17.29964865	1
2045	1979	2123	2395	2414	2758	3079	2911	3276	949	18	3295	2881	-26.36894358	-16.81826188	1
1964	1933	1996	2289	2397	2767	3118	2862	3264	966	16	3272	2889	-22.88542945	-17.02598039	1
1929	2014	2111	2346	2466	2885	3213	2953	3336	902	16	3442	3126	-23.75730017	-14.98442084	1
2005	2057	2129	2342	2686	3003	3222	2888	3399	851	16	3476	3069	-25.07554075	-17.4336762	1
2095	2134	2296	2672	2821	3144	3444	3301	3576	1017	17	3989	3679	-24.74141027	-13.7225946	1
2026	2097	2212	2463	2491	2880	3202	2976	3338	979	17	3311	2983	-23.89254059	-13.00948262	1
2056.5	2012.5	2096.5	2427	2587	2974	3263.5	3036.5	3442.5	852	16	3465	3081.5	-23.8091394	-17.39229889	1
1972	1982.5	2048.5	2329.5	2497	2875	3142.5	2926	3279	834.5	16	3266.5	2905	-22.63807119	-14.72827541	1
1988	2034.5	2154	2527	2549.5	2803	3032	2907	3188.5	788.5	15.5	3185.5	2693.5	-29.41891176	-18.26443779	1
1915.5	2028	2173	2534.5	2573.5	2875.5	3128	2964	3306.5	827	16.5	3359.5	3065.5	-23.66004517	-18.70017375	1
2104.5	2145	2224.5	2508.5	2551.5	2806.5	3073.5	2921	3163	803	17	2973	2614	-25.96376433	-18.37132752	1
1998	2058.5	2130.5	2479	2574	2929.5	3174.5	3048.5	3380	826.5	15	3255	2856.5	-23.1122093	-15.25536509	1
1944	2052.5	2103	2446	2434	2812	3069	2960	3235.5	844.5	15.5	3182	2785.5	-22.63847555	-16.62286447	1
1964.5	2070	2171.5	2471.5	2484.5	2895	3163	3075.5	3345.5	884	15.5	3176.5	2729	-24.81016851	-14.94302771	1
1912.5	1952.5	2056.5	2388.5	2554	2925.5	3206	2983	3406.5	910	17.5	3480	3022.5	-26.19672577	-21.50036171	1
1920	1914.5	2038	2374	2425.5	2765	3035	2867	3188.5	832	16	3218.5	2876	-29.18738805	-21.24415695	1
1908	1888	2039.5	2427.5	2524.5	2881	3125.5	2931.5	3284	852.5	15.5	3282	2915	-28.46979683	-16.9187506	1
1679	1716	1832	2133.5	2185.5	2596.5	2869.5	2724	3022.5	753.5	13	3024.5	2683.5	-26.64191187	-16.64632885	1
1753	13	1751	1769	1687	1311	1390	1190	1091	274	445	342	1692	-26.48389437	-23.75258997	2
1764	14	1787	1823	1761	1396	1464	1236	1205	336	567	465	1724	-31.61417362	-18.49080578	2
1712.5	12	1663	1673	1587	1197	1232	1048	950.5	245.5	350	278	1604	-29.19419081	-23.64690738	2
1616	14	1530	1509	1416	1082	1130	950	841	185	199	138	1519	-28.51923138	-19.45912476	2
1611	14	1535	1492	1418	1065	1103	934	835	180	194	142	1510	-29.17206225	-24.03719652	2
1532	11	1324.5	1436.5	1417	1221	1298	1127.5	1107.5	253.5	502	375.5	1343.5	-34.66911366	-23.92467275	2
1513.5	11	1319	1419.5	1392.5	1205.5	1276.5	1134.5	1116.5	246	507	380	1337.5	-31.37510926	-24.21919723	2
